Fecha Saldo,Fecha Transacción,Descripción,Valor,Saldo,Regional / Oficina,Tipo Transacción,Oficina,Ref. Titular Cuenta,Detalles Adicionales
,07/10/2024,DEBITO AUTORIZADO POR ACH,-520000.00,,320532,N209,(BCS) ACH,3V06444368,DEBITO POR LOTE:0006444368 PA0000707084
,07/10/2024,GRAVAMEN MOVS FINANCIEROS,-2080.00,,320532,N001,(BCS) ACH,3V06444368,DEBITO POR LOTE:0006444368 PA0000707084
,07/10/2024,COMPRA INTERNET,-232000.00,,321102,N227,(BCS) Internet,965346110,
,07/10/2024,IVA SOBRE COMISIONES,-1001.00,,321102,N002,(BCS) Internet,4202665748NI8903,
,07/10/2024,GRAVAMEN MOVS FINANCIEROS,-176.00,,321102,N001,(BCS) Internet,4202665748NI8903,
,07/10/2024,IVA SOBRE COMISIONES,-1001.00,,321102,N002,(BCS) Internet,7635326500NI8002,
,07/10/2024,GRAVAMEN MOVS FINANCIEROS,-669.00,,321102,N001,(BCS) Internet,7635326500NI8002,
,07/10/2024,TRASLADO A OTRA ENTIDAD,-38700.00,,321102,N330,(BCS) Internet,4202665748NI8903,
,07/10/2024,COMISION TRANSFERENCIAS,-5270.00,,321102,N269,(BCS) Internet,4202665748NI8903,
,07/10/2024,TRANSFERENCIA OTRA ENTIDAD,1000000.00,,320532,N109,(BCS) ACH,3N90940854,000001130630790  TRASLADOS 000001130630790       VIVIANA LOPEZ RUI
,07/10/2024,GRAVAMEN MOVS FINANCIEROS,-928.00,,321102,N001,(BCS) Internet,965346110,
,07/10/2024,TRASLADO A OTRA ENTIDAD,-162000.00,,321102,N330,(BCS) Internet,7635326500NI8002,
,07/10/2024,COMISION TRANSFERENCIAS,-5270.00,,321102,N269,(BCS) Internet,7635326500NI8002,
,07/10/2024,TRANSFERENCIA OTRA ENTIDAD,1000000.00,,320532,N109,(BCS) ACH,3N91181756,000001130630790  TRASLADOS 000001130630790       VIVIANA LOPEZ RUI
,07/10/2024,GRAVAMEN MOVS FINANCIEROS,-4.00,,320340,N001,(BCS) Unicentro Cali,,
,07/10/2024,GRAVAMEN MOVS FINANCIEROS,-4.00,,320340,N001,(BCS) Unicentro Cali,,
,07/10/2024,TRANSFERENCIA OTRA ENTIDAD,411000.00,,320532,N109,(BCS) ACH,3N91147260,000001130630790  TRASLADOS 000001130630790       VIVIANA LOPEZ RUI
07/10/2024,,SALDO FINAL,0.00,5219038.85,,,,,
08/10/2024,,SALDO INICIAL,0.00,5219038.85,,,,,
,08/10/2024,DEBITO AUTORIZADO POR ACH,-240000.00,,320532,N209,(BCS) ACH,3V06473990,DEBITO POR LOTE:0006473990 PA0000707108
,08/10/2024,GRAVAMEN MOVS FINANCIEROS,-960.00,,320532,N001,(BCS) ACH,3V06473990,DEBITO POR LOTE:0006473990 PA0000707108
08/10/2024,,SALDO FINAL,0.00,4978078.85,,,,,
09/10/2024,,SALDO INICIAL,0.00,4978078.85,,,,,
,09/10/2024,CREDITO TRANSF. INTERNET,1371000.00,,320467,N129,(BCS) Jardin Plaza,3692807281NI9015,
,09/10/2024,DEPOSITO EN EFECTIVO,193000.00,,320339,N100,(BCS) Floresta,3939,
09/10/2024,,SALDO FINAL,0.00,6542078.85,,,,,
10/10/2024,,SALDO INICIAL,0.00,6542078.85,,,,,
10/10/2024,,SALDO FINAL,0.00,6542078.85,,,,,
11/10/2024,,SALDO INICIAL,0.00,6542078.85,,,,,
11/10/2024,,SALDO FINAL,0.00,6542078.85,,,,,
12/10/2024,,SALDO INICIAL,0.00,6542078.85,,,,,
12/10/2024,,SALDO FINAL,0.00,6542078.85,,,,,
13/10/2024,,SALDO INICIAL,0.00,6542078.85,,,,,
13/10/2024,,SALDO FINAL,0.00,6542078.85,,,,,
14/10/2024,,SALDO INICIAL,0.00,6542078.85,,,,,
14/10/2024,,SALDO FINAL,0.00,6542078.85,,,,,
15/10/2024,,SALDO INICIAL,0.00,6542078.85,,,,,
,15/10/2024,DEPOSITO EN EFECTIVO,627000.00,,320341,N100,(BCS) La Independencia,8209,
,15/10/2024,DEPOSITO EN EFECTIVO,3050000.00,,320340,N100,(BCS) Unicentro Cali,314414,
,15/10/2024,COMPRA INTERNET,-324538.00,,321102,N227,(BCS) Internet,982663643,
,15/10/2024,GRAVAMEN MOVS FINANCIEROS,-1298.00,,321102,N001,(BCS) Internet,982663643,
15/10/2024,,SALDO FINAL,0.00,9893242.85,,,,,
16/10/2024,,SALDO INICIAL,0.00,9893242.85,,,,,
,16/10/2024,DEBITO AUTORIZADO POR ACH,-4150500.00,,320532,N209,(BCS) ACH,3V06809042,DEBITO POR LOTE:0006809042 PA0000707494
,16/10/2024,GRAVAMEN MOVS FINANCIEROS,-16602.00,,320532,N001,(BCS) ACH,3V06809042,DEBITO POR LOTE:0006809042 PA0000707494
16/10/2024,,SALDO FINAL,0.00,5726140.85,,,,,
17/10/2024,,SALDO INICIAL,0.00,5726140.85,,,,,
,17/10/2024,TRASLADO A OTRA ENTIDAD,-350821.00,,321102,N330,(BCS) Internet,3918383186NI8903,
,17/10/2024,COMISION TRANSFERENCIAS,-5270.00,,321102,N269,(BCS) Internet,3918383186NI8903,
,17/10/2024,GRAVAMEN MOVS FINANCIEROS,-4.00,,320340,N001,(BCS) Unicentro Cali,,
,17/10/2024,IVA SOBRE COMISIONES,-1001.00,,321102,N002,(BCS) Internet,3918383186NI8903,
,17/10/2024,GRAVAMEN MOVS FINANCIEROS,-1424.00,,321102,N001,(BCS) Internet,3918383186NI8903,
17/10/2024,,SALDO FINAL,0.00,5367620.85,,,,,
18/10/2024,,SALDO INICIAL,0.00,5367620.85,,,,,
,18/10/2024,COMPRA INTERNET,-299900.00,,321102,N227,(BCS) Internet,989962281,
,18/10/2024,GRAVAMEN MOVS FINANCIEROS,-1200.00,,321102,N001,(BCS) Internet,989962281,
18/10/2024,,SALDO FINAL,0.00,5066520.85,,,,,
19/10/2024,,SALDO INICIAL,0.00,5066520.85,,,,,
19/10/2024,,SALDO FINAL,0.00,5066520.85,,,,,
20/10/2024,,SALDO INICIAL,0.00,5066520.85,,,,,
20/10/2024,,SALDO FINAL,0.00,5066520.85,,,,,
21/10/2024,,SALDO INICIAL,0.00,5066520.85,,,,,
,21/10/2024,TRANSFERENCIA OTRA ENTIDAD,1047000.00,,320532,N109,(BCS) ACH,3N93405383o oct,000000094520902  TRANSFER               arrendo oct               arr
21/10/2024,,SALDO FINAL,0.00,6113520.85,,,,,
22/10/2024,,SALDO INICIAL,0.00,6113520.85,,,,,
,22/10/2024,DEBITO AUTORIZADO POR ACH,-115415.00,,320532,N209,(BCS) ACH,3V07045699,DEBITO POR LOTE:0007045699 PA0000707784
,22/10/2024,GRAVAMEN MOVS FINANCIEROS,-462.00,,320532,N001,(BCS) ACH,3V07045699,DEBITO POR LOTE:0007045699 PA0000707784
,22/10/2024,GRAVAMEN MOVS FINANCIEROS,-4000.00,,320532,N001,(BCS) ACH,3V07067766,DEBITO POR LOTE:0007067766 PA0000707800
,22/10/2024,DEBITO AUTORIZADO POR ACH,-1000000.00,,320532,N209,(BCS) ACH,3V07067766,DEBITO POR LOTE:0007067766 PA0000707800
,22/10/2024,GRAVAMEN MOVS FINANCIEROS,-3740.00,,321102,N001,(BCS) Internet,997282190,
,22/10/2024,COMPRA INTERNET,-935057.00,,321102,N227,(BCS) Internet,997282190,
22/10/2024,,SALDO FINAL,0.00,4054846.85,,,,,
23/10/2024,,SALDO INICIAL,0.00,4054846.85,,,,,
,23/10/2024,DEBITO AUTORIZADO POR ACH,-2401343.00,,320532,N209,(BCS) ACH,3V07088100,DEBITO POR LOTE:0007088100 PA0000707821
,23/10/2024,GRAVAMEN MOVS FINANCIEROS,-9605.00,,320532,N001,(BCS) ACH,3V07088100,DEBITO POR LOTE:0007088100 PA0000707821
,23/10/2024,DEPOSITO EN EFECTIVO,1554000.00,,320074,N100,(BCS) Troncal,247740,
,23/10/2024,TRANSFERENCIA OTRA ENTIDAD,1436000.00,,320532,N109,(BCS) ACH,2N9386520600000,000001107056377  TRANSFER  000000000000000000000000  0000000000000000
23/10/2024,,SALDO FINAL,0.00,4633898.85,,,,,
24/10/2024,,SALDO INICIAL,0.00,4633898.85,,,,,
24/10/2024,,SALDO FINAL,0.00,4633898.85,,,,,
25/10/2024,,SALDO INICIAL,0.00,4633898.85,,,,,
,25/10/2024,COMPRA INTERNET,-469357.00,,321102,N227,(BCS) Internet,1005063647,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-1877.00,,321102,N001,(BCS) Internet,1005063647,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-535.00,,321102,N001,(BCS) Internet,1005272456,
,25/10/2024,COMPRA INTERNET,-133653.00,,321102,N227,(BCS) Internet,1005272456,
,25/10/2024,COMPRA INTERNET,-431857.00,,321102,N227,(BCS) Internet,1005024517,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-1727.00,,321102,N001,(BCS) Internet,1005024517,
,25/10/2024,COMPRA INTERNET,-66864.00,,321102,N227,(BCS) Internet,1005263022,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-267.00,,321102,N001,(BCS) Internet,1005263022,
,25/10/2024,COMPRA INTERNET,-53885.00,,321102,N227,(BCS) Internet,1005210596,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-216.00,,321102,N001,(BCS) Internet,1005210596,
,25/10/2024,COMPRA INTERNET,-78779.00,,321102,N227,(BCS) Internet,1005048039,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-315.00,,321102,N001,(BCS) Internet,1005048039,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-1190.00,,321102,N001,(BCS) Internet,1005151376,
,25/10/2024,COMPRA INTERNET,-297433.00,,321102,N227,(BCS) Internet,1005151376,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-718.00,,321102,N001,(BCS) Internet,1005280215,
,25/10/2024,COMPRA INTERNET,-179573.00,,321102,N227,(BCS) Internet,1005280215,
,25/10/2024,COMPRA INTERNET,-321826.00,,321102,N227,(BCS) Internet,1005241768,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-1287.00,,321102,N001,(BCS) Internet,1005241768,
,25/10/2024,COMPRA INTERNET,-534817.00,,321102,N227,(BCS) Internet,1005087295,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-2139.00,,321102,N001,(BCS) Internet,1005087295,
,25/10/2024,COMPRA INTERNET,-95388.00,,321102,N227,(BCS) Internet,1005183488,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-382.00,,321102,N001,(BCS) Internet,1005183488,
,25/10/2024,COMPRA INTERNET,-60171.00,,321102,N227,(BCS) Internet,1005251694,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-241.00,,321102,N001,(BCS) Internet,1005251694,
,25/10/2024,COMPRA INTERNET,-41400.00,,321102,N227,(BCS) Internet,1005309398,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-166.00,,321102,N001,(BCS) Internet,1005309398,
,25/10/2024,COMPRA INTERNET,-91760.00,,321102,N227,(BCS) Internet,1005300177,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-367.00,,321102,N001,(BCS) Internet,1005300177,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-2391.00,,321102,N001,(BCS) Internet,1005163478,
,25/10/2024,COMPRA INTERNET,-597796.00,,321102,N227,(BCS) Internet,1005163478,
,25/10/2024,COMPRA INTERNET,-125799.00,,321102,N227,(BCS) Internet,1005039891,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-503.00,,321102,N001,(BCS) Internet,1005039891,
,25/10/2024,COMPRA INTERNET,-241716.00,,321102,N227,(BCS) Internet,1005033703,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-967.00,,321102,N001,(BCS) Internet,1005033703,
,25/10/2024,COMPRA INTERNET,-85158.00,,321102,N227,(BCS) Internet,1005109043,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-341.00,,321102,N001,(BCS) Internet,1005109043,
,25/10/2024,COMPRA INTERNET,-122969.00,,321102,N227,(BCS) Internet,1005230670,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-492.00,,321102,N001,(BCS) Internet,1005230670,
,25/10/2024,COMPRA INTERNET,-53833.00,,321102,N227,(BCS) Internet,1005220407,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-215.00,,321102,N001,(BCS) Internet,1005220407,
,25/10/2024,COMPRA INTERNET,-163613.00,,321102,N227,(BCS) Internet,1005173197,
,25/10/2024,GRAVAMEN MOVS FINANCIEROS,-654.00,,321102,N001,(BCS) Internet,1005173197,
25/10/2024,,SALDO FINAL,0.00,369261.85,,,,,
26/10/2024,,SALDO INICIAL,0.00,369261.85,,,,,
26/10/2024,,SALDO FINAL,0.00,369261.85,,,,,
27/10/2024,,SALDO INICIAL,0.00,369261.85,,,,,
27/10/2024,,SALDO FINAL,0.00,369261.85,,,,,
28/10/2024,,SALDO INICIAL,0.00,369261.85,,,,,
,28/10/2024,COMPRA INTERNET,-21090.00,,321102,N227,(BCS) Internet,1010726434,
,28/10/2024,GRAVAMEN MOVS FINANCIEROS,-84.00,,321102,N001,(BCS) Internet,1010726434,
28/10/2024,,SALDO FINAL,0.00,348087.85,,,,,
29/10/2024,,SALDO INICIAL,0.00,348087.85,,,,,
29/10/2024,,SALDO FINAL,0.00,348087.85,,,,,
